101.229.227.246:7777,#genre#
8,http://58.245.97.28:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
12,http://58.245.97.28:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
13,http://58.245.97.28:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
15,http://58.245.97.28:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
19,http://58.245.97.28:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
107,http://58.245.97.28:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
116,http://58.245.97.28:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
117,http://58.245.97.28:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
120,http://58.245.97.28:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
121,http://58.245.97.28:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
123,http://58.245.97.28:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
124,http://58.245.97.28:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
125,http://58.245.97.28:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
127,http://58.245.97.28:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
128,http://58.245.97.28:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
130,http://58.245.97.28:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
131,http://58.245.97.28:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
132,http://58.245.97.28:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
135,http://58.245.97.28:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
137,http://58.245.97.28:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
138,http://58.245.97.28:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
139,http://58.245.97.28:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
142,http://58.245.97.28:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
143,http://58.245.97.28:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
1000,http://58.245.97.28:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
1001,http://58.245.97.28:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
1002,http://58.245.97.28:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901
1006,http://58.245.97.28:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0$58.245.97.28:9901

58.220.219.14:9901,#genre#
2,http://58.220.219.14:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$58.220.219.14:9901
3,http://58.220.219.14:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$58.220.219.14:9901
4,http://58.220.219.14:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$58.220.219.14:9901
5,http://58.220.219.14:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$58.220.219.14:9901
6,http://58.220.219.14:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$58.220.219.14:9901
7,http://58.220.219.14:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$58.220.219.14:9901
8,http://58.220.219.14:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$58.220.219.14:9901
11,http://58.220.219.14:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$58.220.219.14:9901
12,http://58.220.219.14:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$58.220.219.14:9901
15,http://58.220.219.14:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$58.220.219.14:9901
107,http://58.220.219.14:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$58.220.219.14:9901
112,http://58.220.219.14:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$58.220.219.14:9901
113,http://58.220.219.14:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$58.220.219.14:9901
114,http://58.220.219.14:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0$58.220.219.14:9901
116,http://58.220.219.14:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$58.220.219.14:9901
117,http://58.220.219.14:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$58.220.219.14:9901
132,http://58.220.219.14:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$58.220.219.14:9901
135,http://58.220.219.14:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$58.220.219.14:9901
137,http://58.220.219.14:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$58.220.219.14:9901
139,http://58.220.219.14:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$58.220.219.14:9901
141,http://58.220.219.14:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$58.220.219.14:9901

223.241.247.214:85,#genre#
1,http://223.241.247.214:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
2,http://223.241.247.214:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
3,http://223.241.247.214:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
4,http://223.241.247.214:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
7,http://223.241.247.214:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
8,http://223.241.247.214:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
9,http://223.241.247.214:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
10,http://223.241.247.214:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
11,http://223.241.247.214:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
12,http://223.241.247.214:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
13,http://223.241.247.214:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
14,http://223.241.247.214:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
15,http://223.241.247.214:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
17,http://223.241.247.214:85/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
18,http://223.241.247.214:85/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
19,http://223.241.247.214:85/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
112,http://223.241.247.214:85/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
113,http://223.241.247.214:85/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
116,http://223.241.247.214:85/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
118,http://223.241.247.214:85/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
120,http://223.241.247.214:85/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
121,http://223.241.247.214:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
123,http://223.241.247.214:85/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
131,http://223.241.247.214:85/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
132,http://223.241.247.214:85/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
136,http://223.241.247.214:85/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
137,http://223.241.247.214:85/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
138,http://223.241.247.214:85/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
139,http://223.241.247.214:85/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
141,http://223.241.247.214:85/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
143,http://223.241.247.214:85/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
1003,http://223.241.247.214:85/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
1004,http://223.241.247.214:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
1005,http://223.241.247.214:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
1006,http://223.241.247.214:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
1007,http://223.241.247.214:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
1008,http://223.241.247.214:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
1009,http://223.241.247.214:85/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
1010,http://223.241.247.214:85/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
1011,http://223.241.247.214:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85
1012,http://223.241.247.214:85/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$223.241.247.214:85

202.100.46.58:9901,#genre#
1000,http://202.100.46.58:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1001,http://202.100.46.58:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1002,http://202.100.46.58:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1003,http://202.100.46.58:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1004,http://202.100.46.58:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1005,http://202.100.46.58:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1007,http://202.100.46.58:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1008,http://202.100.46.58:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1011,http://202.100.46.58:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1012,http://202.100.46.58:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1013,http://202.100.46.58:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1015,http://202.100.46.58:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1017,http://202.100.46.58:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1018,http://202.100.46.58:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1019,http://202.100.46.58:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1020,http://202.100.46.58:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1021,http://202.100.46.58:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1022,http://202.100.46.58:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1023,http://202.100.46.58:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1024,http://202.100.46.58:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1025,http://202.100.46.58:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1027,http://202.100.46.58:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1029,http://202.100.46.58:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1030,http://202.100.46.58:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1031,http://202.100.46.58:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1034,http://202.100.46.58:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1036,http://202.100.46.58:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1037,http://202.100.46.58:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1038,http://202.100.46.58:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1039,http://202.100.46.58:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901
1040,http://202.100.46.58:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0$202.100.46.58:9901

111.9.163.109:9901,#genre#
1,http://111.9.163.109:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$111.9.163.109:9901
2,http://111.9.163.109:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$111.9.163.109:9901
3,http://111.9.163.109:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$111.9.163.109:9901
4,http://111.9.163.109:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$111.9.163.109:9901
5,http://111.9.163.109:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$111.9.163.109:9901
8,http://111.9.163.109:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$111.9.163.109:9901

110.189.102.15:9901,#genre#
1,http://110.189.102.15:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
2,http://110.189.102.15:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
3,http://110.189.102.15:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
4,http://110.189.102.15:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
5,http://110.189.102.15:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
6,http://110.189.102.15:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
7,http://110.189.102.15:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
8,http://110.189.102.15:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
9,http://110.189.102.15:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
10,http://110.189.102.15:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
11,http://110.189.102.15:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
12,http://110.189.102.15:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
13,http://110.189.102.15:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
14,http://110.189.102.15:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
15,http://110.189.102.15:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
16,http://110.189.102.15:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
17,http://110.189.102.15:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
18,http://110.189.102.15:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
19,http://110.189.102.15:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
107,http://110.189.102.15:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
109,http://110.189.102.15:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
113,http://110.189.102.15:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
116,http://110.189.102.15:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
117,http://110.189.102.15:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
118,http://110.189.102.15:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
119,http://110.189.102.15:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
121,http://110.189.102.15:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
122,http://110.189.102.15:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
124,http://110.189.102.15:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
126,http://110.189.102.15:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
127,http://110.189.102.15:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
128,http://110.189.102.15:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
130,http://110.189.102.15:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
131,http://110.189.102.15:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
132,http://110.189.102.15:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
136,http://110.189.102.15:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
137,http://110.189.102.15:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
138,http://110.189.102.15:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
142,http://110.189.102.15:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
1000,http://110.189.102.15:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
1001,http://110.189.102.15:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
1002,http://110.189.102.15:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
1003,http://110.189.102.15:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
1004,http://110.189.102.15:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901
1005,http://110.189.102.15:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$110.189.102.15:9901

123.166.61.70:8003,#genre#
11,http://123.166.61.70:8003/hls/11/index.m3u8$123.166.61.70:8003
12,http://123.166.61.70:8003/hls/12/index.m3u8$123.166.61.70:8003
14,http://123.166.61.70:8003/hls/14/index.m3u8$123.166.61.70:8003
16,http://123.166.61.70:8003/hls/16/index.m3u8$123.166.61.70:8003
20,http://123.166.61.70:8003/hls/20/index.m3u8$123.166.61.70:8003
21,http://123.166.61.70:8003/hls/21/index.m3u8$123.166.61.70:8003
22,http://123.166.61.70:8003/hls/22/index.m3u8$123.166.61.70:8003
24,http://123.166.61.70:8003/hls/24/index.m3u8$123.166.61.70:8003
41,http://123.166.61.70:8003/hls/41/index.m3u8$123.166.61.70:8003
42,http://123.166.61.70:8003/hls/42/index.m3u8$123.166.61.70:8003
43,http://123.166.61.70:8003/hls/43/index.m3u8$123.166.61.70:8003
44,http://123.166.61.70:8003/hls/44/index.m3u8$123.166.61.70:8003
51,http://123.166.61.70:8003/hls/51/index.m3u8$123.166.61.70:8003
52,http://123.166.61.70:8003/hls/52/index.m3u8$123.166.61.70:8003
53,http://123.166.61.70:8003/hls/53/index.m3u8$123.166.61.70:8003
54,http://123.166.61.70:8003/hls/54/index.m3u8$123.166.61.70:8003
55,http://123.166.61.70:8003/hls/55/index.m3u8$123.166.61.70:8003
56,http://123.166.61.70:8003/hls/56/index.m3u8$123.166.61.70:8003
57,http://123.166.61.70:8003/hls/57/index.m3u8$123.166.61.70:8003
58,http://123.166.61.70:8003/hls/58/index.m3u8$123.166.61.70:8003
61,http://123.166.61.70:8003/hls/61/index.m3u8$123.166.61.70:8003
62,http://123.166.61.70:8003/hls/62/index.m3u8$123.166.61.70:8003
63,http://123.166.61.70:8003/hls/63/index.m3u8$123.166.61.70:8003

101.27.36.164:2888,#genre#
1,http://101.27.36.164:2888/hls/1/index.m3u8$101.27.36.164:2888
2,http://101.27.36.164:2888/hls/2/index.m3u8$101.27.36.164:2888
3,http://101.27.36.164:2888/hls/3/index.m3u8$101.27.36.164:2888
4,http://101.27.36.164:2888/hls/4/index.m3u8$101.27.36.164:2888
5,http://101.27.36.164:2888/hls/5/index.m3u8$101.27.36.164:2888
6,http://101.27.36.164:2888/hls/6/index.m3u8$101.27.36.164:2888
7,http://101.27.36.164:2888/hls/7/index.m3u8$101.27.36.164:2888
8,http://101.27.36.164:2888/hls/8/index.m3u8$101.27.36.164:2888
9,http://101.27.36.164:2888/hls/9/index.m3u8$101.27.36.164:2888
10,http://101.27.36.164:2888/hls/10/index.m3u8$101.27.36.164:2888
11,http://101.27.36.164:2888/hls/11/index.m3u8$101.27.36.164:2888
12,http://101.27.36.164:2888/hls/12/index.m3u8$101.27.36.164:2888
13,http://101.27.36.164:2888/hls/13/index.m3u8$101.27.36.164:2888
14,http://101.27.36.164:2888/hls/14/index.m3u8$101.27.36.164:2888
15,http://101.27.36.164:2888/hls/15/index.m3u8$101.27.36.164:2888
17,http://101.27.36.164:2888/hls/17/index.m3u8$101.27.36.164:2888
18,http://101.27.36.164:2888/hls/18/index.m3u8$101.27.36.164:2888
19,http://101.27.36.164:2888/hls/19/index.m3u8$101.27.36.164:2888
20,http://101.27.36.164:2888/hls/20/index.m3u8$101.27.36.164:2888
21,http://101.27.36.164:2888/hls/21/index.m3u8$101.27.36.164:2888
22,http://101.27.36.164:2888/hls/22/index.m3u8$101.27.36.164:2888
23,http://101.27.36.164:2888/hls/23/index.m3u8$101.27.36.164:2888
24,http://101.27.36.164:2888/hls/24/index.m3u8$101.27.36.164:2888
25,http://101.27.36.164:2888/hls/25/index.m3u8$101.27.36.164:2888
26,http://101.27.36.164:2888/hls/26/index.m3u8$101.27.36.164:2888
27,http://101.27.36.164:2888/hls/27/index.m3u8$101.27.36.164:2888
28,http://101.27.36.164:2888/hls/28/index.m3u8$101.27.36.164:2888
29,http://101.27.36.164:2888/hls/29/index.m3u8$101.27.36.164:2888
30,http://101.27.36.164:2888/hls/30/index.m3u8$101.27.36.164:2888
31,http://101.27.36.164:2888/hls/31/index.m3u8$101.27.36.164:2888
32,http://101.27.36.164:2888/hls/32/index.m3u8$101.27.36.164:2888
33,http://101.27.36.164:2888/hls/33/index.m3u8$101.27.36.164:2888
34,http://101.27.36.164:2888/hls/34/index.m3u8$101.27.36.164:2888
35,http://101.27.36.164:2888/hls/35/index.m3u8$101.27.36.164:2888
36,http://101.27.36.164:2888/hls/36/index.m3u8$101.27.36.164:2888
37,http://101.27.36.164:2888/hls/37/index.m3u8$101.27.36.164:2888
38,http://101.27.36.164:2888/hls/38/index.m3u8$101.27.36.164:2888
40,http://101.27.36.164:2888/hls/40/index.m3u8$101.27.36.164:2888
41,http://101.27.36.164:2888/hls/41/index.m3u8$101.27.36.164:2888

112.123.206.32:808,#genre#
1,http://112.123.206.32:808/hls/1/index.m3u8$112.123.206.32:808
2,http://112.123.206.32:808/hls/2/index.m3u8$112.123.206.32:808
3,http://112.123.206.32:808/hls/3/index.m3u8$112.123.206.32:808
5,http://112.123.206.32:808/hls/5/index.m3u8$112.123.206.32:808
6,http://112.123.206.32:808/hls/6/index.m3u8$112.123.206.32:808
7,http://112.123.206.32:808/hls/7/index.m3u8$112.123.206.32:808
8,http://112.123.206.32:808/hls/8/index.m3u8$112.123.206.32:808
9,http://112.123.206.32:808/hls/9/index.m3u8$112.123.206.32:808
10,http://112.123.206.32:808/hls/10/index.m3u8$112.123.206.32:808
11,http://112.123.206.32:808/hls/11/index.m3u8$112.123.206.32:808
13,http://112.123.206.32:808/hls/13/index.m3u8$112.123.206.32:808
14,http://112.123.206.32:808/hls/14/index.m3u8$112.123.206.32:808
16,http://112.123.206.32:808/hls/16/index.m3u8$112.123.206.32:808
17,http://112.123.206.32:808/hls/17/index.m3u8$112.123.206.32:808
18,http://112.123.206.32:808/hls/18/index.m3u8$112.123.206.32:808
19,http://112.123.206.32:808/hls/19/index.m3u8$112.123.206.32:808
20,http://112.123.206.32:808/hls/20/index.m3u8$112.123.206.32:808
21,http://112.123.206.32:808/hls/21/index.m3u8$112.123.206.32:808
22,http://112.123.206.32:808/hls/22/index.m3u8$112.123.206.32:808
23,http://112.123.206.32:808/hls/23/index.m3u8$112.123.206.32:808
24,http://112.123.206.32:808/hls/24/index.m3u8$112.123.206.32:808
25,http://112.123.206.32:808/hls/25/index.m3u8$112.123.206.32:808
26,http://112.123.206.32:808/hls/26/index.m3u8$112.123.206.32:808
27,http://112.123.206.32:808/hls/27/index.m3u8$112.123.206.32:808
28,http://112.123.206.32:808/hls/28/index.m3u8$112.123.206.32:808
30,http://112.123.206.32:808/hls/30/index.m3u8$112.123.206.32:808
31,http://112.123.206.32:808/hls/31/index.m3u8$112.123.206.32:808
32,http://112.123.206.32:808/hls/32/index.m3u8$112.123.206.32:808
